idcontrato;idAdjudicatario
10540671;509178812
10540719;RGPD
10540724;500730741
10540730;500039720
10540734;502020776
10540752;508348684
10540769;505416654
10540773;RGPD
10540797;500072760
10540803;511035896
10540824;510583563
10540826;507028309
10540834;500649839
10540845;508607990
10540880;510862993
10540902;507531973
10540916;508369444
10540946;500730741
10540990;500039720
10541008;500188629
10541009;508229294
10541010;505792362
10541029;501646159
10541030;500069190
10541036;501486852
10541050;501169580
10541054;RGPD
10541072;500384045
10541093;505792362
10541094;500948208
10541111;506819698
10541115;500626413
10541151;513557806
8000:2014, NP 4552:2022 e ISO/IEC 27001:2022;23899.46
10541167;504201190
10541178;RGPD
10541188;514327650
10541195;514850892
10541199;503604704
10541237;RGPD
10541239;RGPD
10541265;RGPD
10541267;516562282
10541281;502332905
10541298;502609800
10541300;503805270
10541317;505797283
10541322;501169580
10541357;RGPD
10541383;509117961
10541389;RGPD
10541394;RGPD
10541434;502124083
10541452;RGPD
10541456;506415740
10541466;507886550
10541476;502942240
10541484;505324920
10541534;506303004
10541540;RGPD
10541545;504448382
10541547;503526568
10541596;502595442
10541608;506415740
10541613;506628752
10541620;513770437
10541634;501324046
10541639;RGPD
10541642;502820780
10541653;980532981
10541668;RGPD
10541698;RGPD
10541735;500347506
10541741;504136992
10541742;RGPD
10541757;502403985
10541769;503657891
10541795;980474710
10541798;507518071
10541857;502610069
10541879;501412727
10541919;505729296
10541926;505729296
10541931;502266791
10541939;504002961
10541946;500063524
10541956;512005761
10541979;508303451
10541992;502248793
10541998;506402568
10541999;502942240
10542005;508970130
10542090;503347345
10542116;500801118
10542154;509550606
10542164;509736106
10542168;502784431
10542185;511268459
10542186;RGPD
10542194;502338547
10542220;515216461
10542223;505145421
10542230;509671926
10542234;B-85286755
10542255;502641878
10542270;502262184
10542316;RGPD
10542317;500043256
10542331;517784840
10542374;510496717
10542387;502180960
10542409;502180960
10542424;500675252
10542428;502726890
10542431;500347506
10542436;503183997
10542441;503027952
10542454;500520658
10542457;508622263
10542461;500697370
10542465;504594214
10542473;503281115
10542485;507981227
10542500;515043192
10542508;500223238
10542509;506058654
10542522;RGPD
10542523;503237612
10542550;503653179
10542555;510485480
10542563;504504754
10542568;RGPD
10542577;510078346
10542578;503934640
10542591;514812486
10542633;501744304
10542634;510036473
10542637;508831989
10542662;500027315
10542664;508622263
10542667;501217240
10542680;500006148
10542683;503291854
10542690;507743997
10542693;514242655
10542711;510213898
10542754;500918880
10542756;501169580
10542760;511016484
10542771;505792362
10542778;508284872
10542779;503934640
10542794;RGPD
10542801;510502725
10542928;507809696
10542951;507670566
10543038;504313908
10543072;501667288
10543073;510255086
10543092;517214946
10543098;503183997
10543110;507295170
10543113;510965679
10543155;500274371
10543202;514814721
10543203;RGPD
10543242;RGPD
10543257;513172670
10543259;508928028
10543263;500959579
10543304;515907235
10543306;510847226
10543347;504615947
10543348;RGPD
10543353;502309440
10543388;515907235
10543435;500063524
10543442;505899914
10543455;500374090
10543465;514863749
10543473;510524184
10543477;516677586
10543494;504594214
10543505;508802911
10543512;RGPD
10543516;501544801
10543528;RGPD
10543539;500399670
10543553;503653179
10543565;505799618
10543580;500675252
10543610;503347345
10543615;508107997
10543618;501326456
10543648;500675252
10543670;500203130
10543678;500697370
10543680;502041285
10543681;504615947
10543683;500626413
10543707;506171612
10543710;516337629
10543716;508440246
10543726;503047201
10543727;515964948
10543749;515815276
10543750;514930110
10543757;504223933
10543758;RGPD
10543759;505792362
10543768;500048193
10543771;506897745
* PONTA PIPETA C/FILTR;9846.02
10543781;513315659
10543792;508249856
10543804;510113923
10543813;503480045
10543838;501505334
10543841;501984046
10543846;511214073
10543849;502020776
10543862;507445937
10543870;501506543
10543877;501823913
10543893;502002140
10543894;502540249
10543904;RGPD
nan;21000
10543927;503842770
10543944;505348470
10543952;500883750
10543957;510115381
10543962;510295878
10543963;501667288
10543986;506871541
10544005;511101066
10544007;502996323
10544011;RGPD
10544018;508622263
10544023;515880701
10544057;500853975
10544070;513051376
10544076;500697370
10544077;RGPD
10544079;501733990
* TAMPAO HEMOSTATICO AURICULAR 15MM;6672
10544096;506682048
10544118;500165602
10544126;515528340
10544209;507558286
10544217;501847049
10544265;RGPD
10544276;502248793
10544330;507045491
10544394;506964310
10544398;510159842
10544407;RGPD
10544415;502942240
10544418;510992900
10544422;511219830
10544423;513252088
10544536;508107997
10544582;508107997
10544591;506064263
10544597;508812666
10544656;505804441
10544658;516510657
10544661;508107997
10544687;500038996
10544697;501169580
10544698;505042037
10544748;501799729
10544763;504637037
10544764;507549651
10544766;514396270
10544797;510982212
10544842;NL826297419B01
10544849;507403908
10544857;505499860
10544860;510046924
10544911;503281115
10544937;501378669
10544942;510055540
10544947;RGPD
10544990;506630013
10545021;507011724
10545037;503573922
10545038;517013320
10545041;510258786
10545048;500136939
10545051;501220941
10545053;505331187
10545073;500730741
10545084;503322105
10545106;503909637
10545178;504615947
10545179;507456815
10545193;505792362
10545202;503451037
10545211;505115093
10545248;RGPD
10545280;505634031
10545290;513537724
10545296;505758032
10545300;505792362
10545323;517705389
10545329;500153370
10545335;508566380
10545344;507297547
10545356;500043256
10545363;503842770
10545387;RGPD
10545401;504293753
10545406;RGPD
10545416;508726999
* COMPRESSA GAZE 7,5X7,5 (8 CAMAD;8018.6
10545444;516047981
10545459;501909842
10545481;510113923
10545482;501172394
10545491;501895558
10545500;507072855
10545501;504535099
10545509;502820780
10545510;501941231
10545542;508440246
10545551;508309450
10545564;RGPD
10545569;504223933
10545573;507030478
10545580;NL.821023548B01
10545585;515100307
10545623;600087581
10545642;501378669
10545650;501506543
10545657;507981227
10545658;501509860
10545671;RGPD
10545674;RGPD
10545675;501402578
10545693;515578568
10545694;513038876
10545707;501122869
10545708;RGPD
10545730;RGPD
10545745;455167354
10545755;502914319
10545759;504988964
10545765;501745459
* PENSO RAPIDO S/DESINFECTANTE;5860.26
10545771;503794414
10545791;514390131
* CASSETE PROCESSAMENTO TECIDOS C/TAMPA ACLO;6903.15
10545802;510434290
10545817;501505334
10545823;517851903
10545856;503657891
10545868;513455167
10545902;508027640
10545924;507072855
10545944;509357156
10545967;RGPD
10545972;RGPD
10546051;502248793
10546104;RGPD
10546137;501523375
10546177;511023251
10546188;515476617
10546204;RGPD
10546208;501755098
10546215;506357279
10546217;507733754
10546270;504282921
10546275;503934640
10546283;500293023
10546311;500291772
10546340;503550558
10546346;516465619
10546355;507857542
10546357;505654156
10546358;RGPD
10546378;510728910
10546384;502376899
10546387;500098140
10546395;503232785
10546410;508115450
10546438;RGPD
10546440;500063524
10546442;517918692
(ASE) para o ano 2024;6875.07
10546473;504615947
10546474;RGPD
10546487;980158419
10546502;503538108
10546523;B83608604
10546532;503793906
10546535;502914319
10546573;506916243
10546612;509377173
10546638;500675252
10546641;511151110
10546654;500853975
10546675;502772298
10546689;506037169
10546728;500112967
10546734;515098710
10546753;RGPD
10546779;RGPD
10546795;RGPD
10546808;505042037
10546809;500139962
10546817;516101765
10546835;500151571
10546878;505276674
10546880;506310132
10546917;501378669
10546918;500103461
10546921;514386428
10546966;506819698
10546983;507524438
10547041;502604751
10547059;505051931
10547060;505395649
10547583;500162166
10547584;507634942
10547604;RGPD
10547607;501506543
10547609;507625110
10547629;508930014
10547638;501866116
10547726;506820513
10547764;508306000
10547781;506526585
abril de 2024.;33005
10547790;508831989
10547808;RGPD
10547834;508622263
10547841;502907100
10547870;508306000
nan;4.55
10547889;510535585
10547922;504615947
10547923;505634848
10548001;504539604
10548040;514077646
10548065;503586293
10548091;505878720
10548097;504100327
10548110;507383125
10548136;980245974
10548185;507540018
10548196;514031093
10548206;RGPD
10548215;502248793
10548227;B93350130
10548234;505317087
10548258;506187071
10548268;RGPD
10548282;515481645
10548306;RGPD
10548311;516169378
10548312;513172670
10548321;506985261
10548331;501488421
10548332;502820780
10548338;505860503
10548346;980622212
10548347;502820780
10548349;RGPD
10548360;500223238
10548368;RGPD
10548391;501505334
10548403;500134960
10548407;500094853
10548415;980245974
10548421;500357129
10548443;980201667
10548448;501945954
10548464;504362674
10548467;503889830
10548499;516412175
10548504;510170641
10548551;506470113
10548554;507383125
10548570;500626413
10548574;980622212
10548589;980369959
10548601;513077332
10548612;500853975
10548650;500038619
10548651;502309440
10548684;502433221
10548696;502042044
10548702;517263564
10548719;503480045
10548729;501169580
10548740;RGPD
10548754;502338547
10548765;500301921
10548786;512013632
10548799;514785497
10548805;502338547
10548841;506820513
10548860;504504754
10548872;513329455
10548908;502413603
10548920;513019626
10548922;505871599
10548931;501816135
10548942;500697370
10548981;505845539
10548982;506734579
10548983;505141019
10549004;505121263
10549018;RGPD
10549046;500280436
10549050;513540920
10549109;980369959
10549135;502425555
10549141;503552461
10549143;517105659
10549149;508882893
10549171;500153370
10549178;515067156
10549187;502262184
10549196;501506543
10549243;505046547
10549255;504059521
10549310;503171565
10549319;515877387
10549325;513334130
10549330;507791690
10549333;512022100
10549334;510730507
10549342;513334130
10549355;507045491
10549359;501412727
10549361;500851298
10549378;504836935
10549386;509197752
10549388;514819359
10549403;RGPD
10549412;517467607
10549420;RGPD
10549426;502996323
10549429;510856390
10549431;510728189
10549451;RGPD
10549468;510583539
10549484;500043256
10549495;500122857
10549502;RGPD
10549510;508107997
10549515;507485149
10549517;508831989
10549585;501773339
10549595;RGPD
10549609;503604704
10549633;503047201
10549666;500096805
10549694;502539909
10549740;513415734
10549753;516677586
10549760;500162166
10549766;515825743
10549769;500191360
10549776;500139962
10549797;515218588
10549803;513620834
10549806;RGPD
10549830;500520658
10549850;507274067
10549853;RGPD
10549868;509515665
10549881;502338547
10549883;505495414
10549906;506619290
10549911;502609800
10549935;A91096412
10549937;504615947
10549953;510343090
10549978;RGPD
10549980;RGPD
10549983;501769579
10549999;502089075
10550009;RGPD
10550470;500042772
10550474;501506543
10550482;510082440
10550485;504615947
10550486;507847741
10550497;506330826
10550516;507847741
10550520;504458086
10550522;500274819
10550524;510210074
10550547;506453529
10550563;RGPD
10550568;500142858
10550577;508054346
10550587;501679529
10550594;504100327
10550602;500282978
10550610;502522380
10550637;504830864
10550643;RGPD
10550694;501891960
10550706;980474710
10550728;508107997
10550730;502587652
10550761;509410405
10550764;514442786
10550797;502522380
10550813;503531588
10550827;502338547
10550831;RGPD
10550837;500853975
10550880;RGPD
10550907;517143550
10550914;500918880
10550946;RGPD
10550949;515908991
10550950;500207569
10550972;515892297
10550979;507291956
10550983;500918880
10550984;505873559
10550991;508592747
10551029;500918880
10551061;505368102
10551076;504223933
10551077;RGPD
10551078;503538108
10551110;506415740
10551115;507297369
10551119;503538108
10551132;500697370
10551142;507847660
10551155;502595442
10551210;504293753
10551228;502124083
10551245;RGPD
10551277;508622263
10551279;508785774
10551287;510229050
10551304;502540249
10551316;503347345
10551329;513260994
10551341;501061126
10551354;500883750
10551357;RGPD
10551364;500271518
10551386;513329455
10551397;502888539
10551423;500267154
10551425;503789151
10551431;502609800
10551461;517019140
10551499;500017387
10551502;501748318
10551504;507212738
10551505;503347345
10551509;507992822
10551521;508907365
10551534;504454536
10551556;503934640
10551560;RGPD
10551570;504299336
10551573;515538124
10551577;504223933
10551580;RGPD
10551606;502942240
10551616;RGPD
10551697;503697109
10551700;504223933
10551715;506147746
10551764;516548280
10551778;RGPD
10551803;500063524
10551848;500098786
10551861;503281115
10551876;980430526
10551885;514400188
10551895;509064930
10551911;501933840
10551920;RGPD
10551921;513589910
10551939;508107997
10551944;510286569
10551958;980245974
10551959;RGPD
10551969;503932680
10551978;RGPD
10552017;505231409
10552041;503369217
10552064;504475606
10552149;503470120
10552155;502262184
10552167;RGPD
10552202;503573191
10552227;508622263
10552228;514299266
10552261;RGPD
10552272;500230757
10552299;507756002
10552300;501075666
10552309;517265494
10552326;514929170
10552359;RGPD
10552396;505417146
10552418;513806903
10552430;504223933
10552458;507485149
10552472;512018561
10552473;RGPD
10552481;510106315
10552486;514553871
10552493;503720097
10552506;RGPD
10552519;RGPD
10552550;502607564
10552556;513199195
10552570;503325872
Aquisi̤̣o de licen̤a In doc. NET;7712
10552600;510750524
10552610;500853975
10552624;502766883
10552626;RGPD
10552687;503171565
10552695;517247143
10552768;502867590
10552815;504615947
10552818;514265906
10552840;514529903
10552842;501576436
10552847;501744304
10552848;RGPD
10552856;501812466
10552893;RGPD
10552895;509197752
